Customer ID,Age,Gender,Location,Income Level,Purchase Date, Purchase Value ,Items Purchased,Quantity,First Purchase Date,Last Purchase Date,Time Since Last Purchase, Total Spending , Average Order Value ,Number of Purchases,Average Time Between Purchases,Repeat Purchase Rate,Website Visits,Click-Through Rate,Time Spent on Website
9483,38,Male,Port Marciaview,Medium,19-03-2023, $303.13 ,Smartphone,5,30-09-2021,22-04-2022,380," $3,289.73 ", $657.95 ,9,51.44,34%,34,0.03,155
7292,33,Female,Abbottfurt,Medium,17-08-2022, $232.92 ,Laptop,1,29-10-2021,27-01-2022,500," $2,636.62 "," $2,636.62 ",8,61.12,68%,40,0.06,148
9747,61,Male,South Morgan,Medium,30-11-2022, $403.32 ,Smartphone,3,17-09-2021,31-03-2022,314," $3,593.11 "," $1,197.70 ",3,185.33,22%,50,0.08,134
8552,33,Male,New Christopherborough,Medium,14-04-2023, $228.88 ,Smartwatch,1,23-11-2022,13-06-2023,-27," $4,096.72 "," $4,096.72 ",6,12.67,0%,20,0.05,38
9400,43,Female,East Dale,High,09-01-2023, $208.82 ,Tablet,5,14-05-2022,11-09-2022,140," $2,339.51 ", $467.90 ,5,53,6%,6,0.02,151
8613,33,Male,Rickhaven,Low,20-08-2022, $359.18 ,Camera,4,25-04-2023,31-05-2023,5, $639.71 , $159.93 ,9,4.89,60%,21,0.01,60
2316,25,Female,Bakerview,High,28-03-2023, $492.99 ,Headphones,1,29-03-2022,02-07-2022,347," $2,997.92 "," $2,997.92 ",6,52,4%,16,0.04,169
9451,33,Female,Richardmouth,High,21-12-2022, $203.75 ,Laptop,3,11-01-2022,15-07-2022,238," $1,758.49 ", $586.16 ,10,45.4,18%,3,0.03,588
5303,31,Male,West Emilychester,High,14-03-2023, $110.14 ,Smartwatch,2,13-04-2022,25-11-2022,90," $1,765.09 ", $882.54 ,3,122,64%,36,0.09,207
6402,51,Male,Davidside,Medium,24-12-2022, $143.52 ,Camera,4,03-08-2022,17-08-2022,240," $2,042.31 ", $510.58 ,10,17.7,86%,21,0.07,588
6856,20,Female,Alexandertown,High,24-11-2022, $267.99 ,Tablet,1,24-09-2021,27-12-2022,181," $4,662.89 "," $4,662.89 ",6,90.67,27%,1,0.09,239
2094,23,Female,Bakerhaven,High,30-09-2022, $288.52 ,Laptop,4,21-05-2023,25-06-2023,-37," $3,337.58 ", $834.39 ,8,-13.25,58%,46,0.02,499
8160,46,Female,Simmonsberg,Low,16-06-2023, $95.70 ,Tablet,1,05-04-2023,27-05-2023,-2," $2,557.72 "," $2,557.72 ",8,1.12,13%,27,0.04,574
2080,43,Male,Brettview,Medium,26-06-2023, $16.25 ,Tablet,4,10-08-2022,12-08-2022,154," $1,722.43 ", $430.61 ,8,33.62,81%,25,0.04,226
7647,62,Male,Myershaven,Low,04-06-2023, $321.22 ,Camera,5,02-08-2021,08-03-2023,57," $2,417.60 ", $483.52 ,5,107.6,96%,23,0.05,542
8995,23,Male,New Codybury,Low,18-04-2023, $287.65 ,Smartwatch,5,04-11-2021,17-04-2022,292, $210.72 , $42.14 ,9,50.33,25%,17,0.02,591
5830,35,Male,Port Brian,Low,15-03-2023, $371.25 ,Laptop,5,22-05-2023,23-05-2023,-130," $4,179.31 ", $835.86 ,1,-53,77%,32,0.01,315
1354,45,Female,New Kayla,Low,26-08-2022, $119.23 ,Laptop,2,05-11-2022,15-04-2023,-43," $4,070.77 "," $2,035.38 ",6,22.17,76%,42,0.04,521
7797,29,Male,New Williamland,High,02-08-2022, $451.38 ,Laptop,2,22-07-2022,12-02-2023,48," $3,867.52 "," $1,933.76 ",5,67.8,2%,27,0.07,65
3684,42,Female,Jessicastad,Medium,04-10-2022, $291.84 ,Laptop,5,02-05-2023,16-05-2023,-74," $4,583.19 ", $916.64 ,3,-26.67,95%,22,0.05,360
5679,27,Male,Port Paulburgh,Low,22-03-2023, $484.95 ,Smartwatch,5,22-08-2022,02-02-2023,47, $275.93 , $55.19 ,10,20,28%,44,0.04,502
8079,54,Female,New Donnamouth,High,30-12-2022, $253.62 ,Smartwatch,1,09-07-2022,15-10-2022,91, $319.11 , $319.11 ,1,322,59%,28,0.06,269
3318,20,Male,Gutierrezhaven,Low,25-11-2022, $270.73 ,Tablet,3,06-10-2021,27-05-2023,-124," $1,075.58 ", $358.53 ,2,248.5,94%,35,0.08,184
3629,62,Female,North Wayne,High,08-01-2023, $352.38 ,Tablet,4,10-01-2022,14-08-2022,206," $3,990.41 ", $997.60 ,8,63,60%,30,0.07,483
3105,36,Female,Amandaland,High,16-01-2023, $425.69 ,Headphones,1,04-01-2022,14-01-2022,456," $2,866.84 "," $2,866.84 ",3,173,37%,28,0.09,447
8676,50,Male,East Joanburgh,High,25-05-2023, $223.18 ,Smartphone,3,16-09-2022,28-12-2022,46, $362.45 , $120.82 ,9,30,59%,48,0.06,255
4612,52,Female,Port Kyle,Low,17-05-2023, $414.15 ,Headphones,5,18-09-2022,04-10-2022,151," $4,942.81 ", $988.56 ,7,29.14,98%,42,0.07,343
9416,19,Male,Gonzalesport,Low,16-07-2022, $322.62 ,Smartwatch,4,14-04-2022,09-11-2022,108," $1,442.73 ", $360.68 ,6,60.33,33%,13,0.07,183
6755,31,Male,Victoriachester,High,28-02-2023, $352.50 ,Smartwatch,3,07-08-2022,29-05-2023,-127," $4,264.90 "," $1,421.63 ",1,313,65%,32,0.08,524
6161,44,Female,Payneberg,Low,17-12-2022, $109.47 ,Tablet,3,21-05-2023,13-06-2023,-89," $3,703.36 "," $1,234.45 ",9,-1.56,2%,48,0.01,239
7979,40,Female,North Tracy,Low,06-04-2023, $46.20 ,Smartwatch,3,14-07-2021,19-07-2021,576," $3,861.49 "," $1,287.16 ",10,60.5,97%,3,0.05,477
1476,47,Male,Jenniferberg,Low,17-07-2022, $437.08 ,Headphones,3,17-12-2022,30-01-2023,23," $2,968.11 ", $989.37 ,6,16.5,66%,15,0.05,363
2337,22,Male,New Jared,High,19-03-2023, $413.31 ,Camera,3,12-02-2022,16-05-2023,-86, $852.94 , $284.31 ,6,72.17,78%,21,0.02,257
1601,51,Female,New Dianetown,High,23-08-2022, $434.64 ,Laptop,5,15-03-2023,06-04-2023,36," $2,967.50 ", $593.50 ,10,1.1,14%,41,0.09,355
1804,54,Male,Laurashire,Low,20-07-2022, $351.28 ,Smartphone,3,30-04-2023,27-05-2023,-140," $3,910.51 "," $1,303.50 ",3,7,95%,28,0.09,381
9866,36,Male,Kevinland,Low,28-05-2023, $47.49 ,Camera,5,18-12-2022,07-04-2023,-23," $1,664.75 ", $332.95 ,5,33.6,55%,4,0.01,74
9975,65,Female,North Johnathan,Medium,01-02-2023, $406.07 ,Smartwatch,5,30-08-2021,26-07-2022,319," $2,090.70 ", $418.14 ,10,58.8,55%,47,0.02,550
1235,43,Male,Lewisborough,Medium,19-01-2023, $471.30 ,Laptop,4,14-01-2022,04-10-2022,96, $748.77 , $187.19 ,4,111.5,90%,43,0.06,534
3383,59,Female,North Jenniferfort,Low,31-10-2022, $424.45 ,Smartphone,3,27-12-2022,12-01-2023,98, $102.34 , $34.11 ,2,72.5,36%,30,0.09,483
7538,42,Female,Jenkinschester,Medium,08-05-2023, $90.41 ,Headphones,3,30-01-2023,25-04-2023,-91," $4,834.59 "," $1,611.53 ",2,-2.5,67%,34,0.05,169
3952,58,Male,East Theresaton,Medium,31-03-2023, $220.84 ,Smartwatch,2,19-02-2022,30-09-2022,118," $1,738.01 ", $869.00 ,1,393,31%,22,0.02,242
5806,53,Female,Lake Sarah,High,19-05-2023, $401.17 ,Smartwatch,3,16-06-2022,11-01-2023,114," $2,426.78 ", $808.93 ,10,34.9,14%,20,0.07,44
8130,31,Male,Debramouth,Medium,22-10-2022, $130.98 ,Smartwatch,1,25-05-2022,10-11-2022,115, $781.06 , $781.06 ,1,351,6%,22,0.09,290
4846,54,Male,Freemanton,High,28-11-2022, $438.08 ,Smartphone,1,21-04-2022,17-06-2022,314," $4,261.79 "," $4,261.79 ",9,45.44,44%,4,0.06,281
5200,43,Female,Brockfort,High,22-12-2022, $367.56 ,Smartwatch,4,17-08-2022,16-12-2022,61," $1,030.45 ", $257.61 ,8,21,18%,4,0.09,357
4757,19,Female,West Lee,Medium,03-06-2023, $298.86 ,Tablet,1,20-01-2023,27-05-2023,-104, $337.39 , $337.39 ,8,0.62,18%,46,0.07,120
9406,37,Female,Lake Bailey,High,26-02-2023, $125.07 ,Tablet,4,13-10-2021,16-05-2022,237, $239.85 , $59.96 ,8,73.75,91%,3,0.07,255
4591,54,Female,Peckhaven,High,24-01-2023, $416.31 ,Headphones,5,14-11-2022,27-02-2023,49," $4,740.73 ", $948.15 ,4,49.25,80%,32,0.06,180
8611,41,Male,Deleonfort,High,14-10-2022, $112.53 ,Tablet,2,20-07-2021,13-11-2022,218," $3,650.77 "," $1,825.38 ",5,132.6,66%,34,0.08,331
4190,38,Male,Charlesville,Low,16-08-2022, $232.81 ,Camera,4,17-07-2022,24-11-2022,202," $4,045.73 "," $1,011.43 ",8,22.5,3%,24,0.07,543
4857,47,Female,Donnaton,High,05-08-2022, $206.07 ,Headphones,1,04-01-2022,19-07-2022,275," $1,071.09 "," $1,071.09 ",3,156,41%,48,0.08,291
5853,55,Female,New Susanmouth,Low,21-08-2022, $143.36 ,Tablet,1,27-10-2021,21-11-2022,59, $582.19 , $582.19 ,10,53.4,7%,27,0.05,233
9812,24,Female,New James,High,22-12-2022, $494.40 ,Headphones,4,09-12-2022,21-06-2023,-41," $2,606.15 ", $651.54 ,3,26.67,1%,14,0.03,216
3661,53,Female,Quinnstad,Medium,03-03-2023, $122.36 ,Smartphone,4,07-01-2023,31-01-2023,-22," $2,076.76 ", $519.19 ,4,42.5,85%,28,0.08,503
6019,57,Female,Antoniofurt,Low,24-05-2023, $36.08 ,Camera,4,24-09-2021,04-08-2022,171," $2,812.09 ", $703.02 ,10,60.8,9%,47,0.09,294
3990,43,Female,Ochoaton,High,19-01-2023, $221.62 ,Tablet,5,26-05-2023,29-05-2023,-10," $3,303.90 ", $660.78 ,4,-30.5,45%,50,0.05,78
2392,53,Male,West Amychester,Medium,05-02-2023, $226.16 ,Tablet,2,21-01-2023,24-04-2023,-1, $922.53 , $461.26 ,1,29,81%,48,0.01,36
5191,33,Female,New Michael,Low,08-06-2023, $461.14 ,Smartwatch,1,19-03-2023,31-03-2023,-85," $3,483.02 "," $3,483.02 ",7,3.71,16%,32,0.05,135
8138,53,Female,Cynthiashire,Medium,09-05-2023, $35.75 ,Laptop,3,05-03-2022,19-03-2023,-16," $4,374.84 "," $1,458.28 ",10,32.8,24%,33,0.08,390
1919,27,Male,East Edwin,Low,30-11-2022, $16.10 ,Smartphone,3,03-09-2022,01-12-2022,76," $4,080.47 "," $1,360.16 ",5,51.6,99%,5,0.08,57
4194,46,Female,Lake Katherinechester,Low,11-01-2023, $356.33 ,Camera,1,31-01-2022,05-03-2022,421," $1,563.09 "," $1,563.09 ",5,101,47%,44,0.01,201
5181,63,Male,South William,Low,27-04-2023, $151.81 ,Tablet,1,16-01-2022,25-01-2023,137," $2,629.54 "," $2,629.54 ",10,48.2,43%,41,0.05,46
3368,51,Male,Lake Amy,Low,05-02-2023, $408.30 ,Camera,4,30-04-2022,23-02-2023,68," $2,292.08 ", $573.02 ,6,50.5,44%,44,0.04,406
5333,21,Male,Spearsfurt,High,27-11-2022, $295.77 ,Laptop,5,01-10-2022,13-03-2023,-50," $2,782.09 ", $556.42 ,4,28.25,39%,42,0.07,594
3297,61,Female,New Jamesside,Medium,20-09-2022, $286.63 ,Headphones,3,17-11-2022,09-04-2023,13," $1,800.43 ", $600.14 ,8,18.5,44%,48,0.06,399
4817,59,Female,Karenborough,High,07-02-2023, $229.64 ,Laptop,1,16-07-2022,11-06-2023,-140," $3,081.70 "," $3,081.70 ",3,66.33,92%,44,0.03,287
6032,37,Male,Crosston,Medium,15-10-2022, $453.45 ,Laptop,3,22-07-2021,25-09-2021,498," $1,950.53 ", $650.18 ,5,136,66%,7,0.04,568
2044,54,Male,South Jerome,High,08-05-2023, $310.47 ,Smartwatch,3,03-09-2021,01-11-2022,99," $4,805.63 "," $1,601.88 ",8,60.75,44%,42,0.02,573
9315,29,Male,Port Lawrence,Low,20-04-2023, $48.35 ,Smartphone,2,02-09-2022,23-01-2023,25," $4,088.33 "," $2,044.16 ",8,36.5,2%,24,0.02,378
9286,47,Female,New John,Medium,03-12-2022, $129.99 ,Headphones,2,07-06-2023,09-06-2023,-11," $4,857.52 "," $2,428.76 ",6,-5.5,29%,45,0.01,382
2563,47,Male,New Patriciaborough,Low,25-05-2023, $414.65 ,Headphones,2,22-06-2023,22-06-2023,-126," $1,407.84 ", $703.92 ,9,-10.89,47%,27,0.01,36
2619,42,Male,Campbellview,Medium,28-01-2023, $386.42 ,Smartphone,4,17-03-2022,21-05-2022,243," $4,047.53 "," $1,011.88 ",3,102.67,0%,48,0.06,154
5313,48,Male,West Mary,Low,19-11-2022, $133.60 ,Tablet,5,21-03-2023,24-03-2023,-78," $1,009.31 ", $201.86 ,9,0.89,44%,3,0.01,128
1939,21,Male,South Samantha,High,06-12-2022, $403.72 ,Smartphone,4,14-12-2022,23-06-2023,-54," $1,341.60 ", $335.40 ,6,8.5,54%,36,0.09,49
6346,57,Female,East Gregory,Low,15-11-2022, $193.06 ,Smartphone,5,01-03-2022,20-09-2022,244," $3,535.35 ", $707.07 ,5,96,29%,19,0.1,157
6753,19,Male,Port Amanda,Low,18-02-2023, $111.63 ,Smartphone,1,28-05-2022,28-11-2022,47," $4,982.82 "," $4,982.82 ",6,39.17,15%,20,0.07,312
8481,60,Female,Webershire,High,06-02-2023, $43.44 ,Tablet,3,12-01-2023,14-02-2023,107," $1,470.39 ", $490.13 ,10,7.3,12%,38,0.09,101
4980,55,Male,Mitchellton,High,12-09-2022, $437.34 ,Smartwatch,4,26-11-2022,08-01-2023,57, $171.09 , $42.77 ,5,38.8,35%,1,0.03,509
4642,18,Male,Michellechester,Low,01-12-2022, $28.66 ,Smartwatch,1,26-03-2022,08-02-2023,25," $2,852.43 "," $2,852.43 ",10,37.5,99%,32,0.04,40
8172,38,Female,Youngton,Medium,03-08-2022, $39.53 ,Smartphone,1,04-05-2023,06-05-2023,-86," $1,354.76 "," $1,354.76 ",1,-40,77%,16,0.02,475
9896,40,Female,Lake Erikaberg,Medium,24-03-2023, $259.32 ,Smartwatch,5,15-02-2023,15-05-2023,-19, $553.46 , $110.69 ,4,-2.25,6%,50,0.09,102
8226,46,Female,Kellybury,High,24-10-2022, $132.15 ,Headphones,5,12-06-2023,17-06-2023,-80," $3,983.19 ", $796.64 ,7,-22.43,47%,46,0.02,120
5302,27,Male,Port Kelly,Medium,28-04-2023, $439.83 ,Smartwatch,5,21-11-2021,26-04-2023,-9," $2,305.99 ", $461.20 ,1,431,58%,20,0.09,489
3606,34,Male,Lake Jerrybury,High,28-10-2022, $160.45 ,Smartphone,1,25-12-2022,08-06-2023,-27," $4,051.30 "," $4,051.30 ",2,31,86%,12,0.04,212
8123,51,Male,Boyermouth,Medium,02-05-2023, $103.60 ,Camera,1,12-08-2022,01-01-2023,5, $565.23 , $565.23 ,6,33.5,11%,43,0.02,475
2563,33,Male,Lake Mary,Medium,10-10-2022, $335.18 ,Smartwatch,3,19-12-2022,27-03-2023,46," $4,458.52 "," $1,486.17 ",3,32.33,39%,35,0.07,381
5058,48,Female,Michaelfort,Low,16-08-2022, $489.99 ,Smartwatch,5,21-09-2022,20-06-2023,-66," $4,422.63 ", $884.53 ,3,83,11%,38,0.1,287
9421,50,Male,West Stephen,High,15-11-2022, $273.41 ,Camera,2,15-08-2021,29-08-2022,126," $4,403.40 "," $2,201.70 ",3,192.33,83%,36,0.02,350
7745,25,Male,Jeremystad,High,01-08-2022, $339.53 ,Camera,1,14-05-2023,25-06-2023,-173," $2,497.73 "," $2,497.73 ",5,5,1%,39,0.03,106
8990,53,Female,South Tonyborough,Medium,24-02-2023, $294.71 ,Smartphone,3,27-08-2021,31-08-2022,141," $1,553.29 ", $517.76 ,9,69.78,15%,18,0.1,473
4098,29,Female,Scottville,Medium,11-11-2022, $398.10 ,Headphones,1,11-12-2022,15-04-2023,25," $1,161.62 "," $1,161.62 ",6,13.67,26%,30,0.04,312
7916,54,Male,Lewisfort,High,19-08-2022, $424.68 ,Laptop,5,30-04-2023,17-05-2023,2," $4,301.89 ", $860.38 ,7,6.29,46%,27,0.04,31
7969,29,Female,Mitchellside,Low,10-06-2023, $393.45 ,Smartwatch,1,12-08-2021,18-03-2022,414," $3,274.22 "," $3,274.22 ",8,64.25,45%,39,0.08,372
1270,24,Male,Perezbury,Low,20-12-2022, $473.83 ,Smartphone,4,18-03-2022,14-04-2022,390," $2,893.94 ", $723.49 ,4,102,91%,49,0.06,598
5645,49,Male,New Justin,High,01-06-2023, $237.44 ,Camera,3,15-08-2022,19-10-2022,97," $1,380.55 ", $460.18 ,10,23.4,89%,20,0.05,173
7410,40,Female,North Tammyshire,Medium,27-02-2023, $323.75 ,Laptop,3,17-01-2023,02-05-2023,-103," $2,803.68 ", $934.56 ,10,13.3,36%,16,0.07,458
7578,65,Male,Janettown,High,18-11-2022, $377.89 ,Headphones,5,04-03-2023,05-06-2023,-155," $1,865.58 ", $373.12 ,5,-3,85%,9,0.05,209
3516,24,Female,North Karen,Medium,25-04-2023, $442.48 ,Headphones,5,23-01-2023,15-05-2023,-33," $1,193.22 ", $238.64 ,2,60,26%,43,0.01,578
5543,37,Male,East Thomasport,Medium,17-06-2023, $295.95 ,Laptop,5,08-10-2021,26-12-2021,405," $2,413.16 ", $482.63 ,5,93.4,83%,28,0.01,182
1232,55,Female,East Deannatown,High,22-02-2023, $403.25 ,Tablet,4,06-07-2021,06-08-2021,616," $1,312.49 ", $328.12 ,6,95.5,18%,11,0.04,74
2249,24,Male,Richardton,High,05-10-2022, $163.24 ,Camera,4,11-02-2023,17-02-2023,77," $1,697.93 ", $424.48 ,10,-0.7,60%,40,0.04,224
2481,43,Female,New Monicaville,Low,31-05-2023, $223.94 ,Smartwatch,3,28-06-2021,20-03-2023,33," $3,167.79 "," $1,055.93 ",4,175.5,92%,49,0.06,374
6868,24,Male,Morrisonton,Medium,25-02-2023, $148.85 ,Tablet,2,07-09-2022,21-04-2023,-55," $3,710.36 "," $1,855.18 ",7,30.29,90%,16,0.05,273
7176,33,Male,Jamesmouth,Medium,18-04-2023, $100.54 ,Smartphone,4,29-11-2021,28-11-2022,47," $1,379.66 ", $344.92 ,4,134,73%,23,0.09,388
3076,54,Male,Williamsshire,Low,14-08-2022, $300.67 ,Tablet,3,14-09-2022,07-04-2023,17, $678.93 , $226.31 ,5,55.6,43%,19,0.08,281
3971,43,Female,New Katie,Medium,18-02-2023, $259.59 ,Tablet,2,25-07-2021,08-12-2022,173," $4,415.63 "," $2,207.82 ",2,276,92%,46,0.06,332
7079,24,Male,Cervanteschester,Medium,22-06-2023, $348.74 ,Camera,4,03-05-2023,10-05-2023,46," $1,792.46 ", $448.12 ,9,-6,97%,17,0.02,421
8920,40,Male,Freemanmouth,High,04-08-2022, $189.43 ,Laptop,3,09-03-2022,16-10-2022,207, $697.84 , $232.61 ,10,46.4,13%,41,0.04,202
3312,39,Male,Port Raymondmouth,High,10-08-2022, $326.14 ,Smartwatch,1,04-11-2021,15-04-2022,263," $2,147.63 "," $2,147.63 ",7,68.57,44%,28,0.04,321
2957,32,Female,Marcusport,High,09-09-2022, $243.80 ,Smartphone,5,28-07-2021,08-11-2022,158," $1,491.91 ", $298.38 ,9,64,83%,6,0.03,318
1655,21,Female,Hawkinsfort,High,23-03-2023, $27.62 ,Headphones,3,13-09-2022,12-06-2023,-19," $4,010.84 "," $1,336.95 ",3,62,37%,5,0.02,447
2583,30,Female,Martinezton,High,29-03-2023, $334.84 ,Smartwatch,2,06-07-2021,03-09-2022,232," $4,032.45 "," $2,016.22 ",5,136.2,20%,17,0.01,164
1065,62,Male,New Duaneberg,Medium,05-05-2023, $298.93 ,Smartwatch,4,24-12-2021,14-01-2022,393," $1,757.84 ", $439.46 ,4,99.75,4%,24,0.02,345
8372,34,Female,Bauerton,Low,27-05-2023, $55.41 ,Smartphone,3,04-06-2023,12-06-2023,-158," $1,578.60 ", $526.20 ,10,-15,5%,36,0.03,550
8323,23,Male,Lake Elaine,Low,18-05-2023, $167.55 ,Camera,4,16-04-2022,21-05-2023,-14," $2,868.21 ", $717.05 ,9,30.22,84%,26,0.08,573
7508,29,Female,New Aprilside,Low,24-05-2023, $205.05 ,Tablet,4,15-11-2021,19-02-2022,439," $3,088.75 ", $772.19 ,7,80,67%,49,0.04,44
1965,62,Male,Watkinsbury,High,26-12-2022, $18.52 ,Smartwatch,2,25-11-2022,08-03-2023,66," $2,503.92 "," $1,251.96 ",6,17.67,40%,8,0.04,316
8385,27,Female,Watsonmouth,Low,22-03-2023, $444.41 ,Headphones,4,01-01-2022,28-03-2022,335," $4,568.72 "," $1,142.18 ",2,203,21%,19,0.06,545
9345,21,Male,Lake Stephen,Low,30-12-2022, $37.90 ,Laptop,3,17-03-2023,19-05-2023,-67," $4,549.06 "," $1,516.35 ",4,-2,98%,45,0.05,482
5444,21,Female,East Mike,Medium,16-07-2022, $268.88 ,Smartwatch,1,22-09-2022,20-10-2022,211," $3,963.01 "," $3,963.01 ",5,39.4,72%,37,0.05,60
8113,62,Male,North Michael,Low,10-08-2022, $442.30 ,Camera,4,14-09-2022,23-02-2023,101, $945.19 , $236.30 ,10,23.7,33%,3,0.01,98
7355,64,Female,Port Randy,Medium,19-02-2023, $56.25 ,Smartphone,5,17-03-2022,20-06-2023,-48," $2,179.65 ", $435.93 ,5,79.2,6%,45,0.02,301
1747,63,Male,Brownmouth,High,16-12-2022, $310.82 ,Laptop,2,21-09-2021,26-10-2021,505, $678.70 , $339.35 ,6,95,34%,4,0.01,134
7756,60,Female,South Stevenport,Low,01-12-2022, $258.78 ,Tablet,3,09-10-2022,11-12-2022,174," $2,377.40 ", $792.47 ,7,30.43,88%,13,0.09,180
9645,26,Female,Evansbury,Low,11-07-2022, $316.30 ,Laptop,4,17-08-2022,13-10-2022,140," $1,698.54 ", $424.63 ,10,28.1,44%,26,0.03,330
5375,39,Male,Nunezton,Low,08-02-2023, $205.13 ,Smartphone,5,11-05-2022,14-04-2023,2," $4,745.11 ", $949.02 ,3,84.67,83%,41,0.08,258
7076,41,Male,Maxwellville,High,25-05-2023, $222.70 ,Headphones,5,29-11-2022,05-03-2023,-12," $2,471.88 ", $494.38 ,4,10,52%,2,0.04,583
3624,53,Male,South Denisetown,Low,29-07-2022, $166.74 ,Camera,5,19-12-2022,03-03-2023,95," $1,077.14 ", $215.43 ,2,75.5,87%,48,0.03,422
6520,39,Male,Taylorport,Low,01-06-2023, $265.16 ,Smartwatch,3,28-12-2021,19-06-2023,-131," $1,759.18 ", $586.39 ,5,82,16%,44,0.06,474
3755,47,Female,West Emily,Low,09-08-2022, $265.81 ,Camera,4,06-07-2022,24-06-2023,-89," $4,017.28 "," $1,004.32 ",5,64.2,79%,16,0.08,559
1026,48,Female,Jorgetown,Medium,27-02-2023, $389.51 ,Smartwatch,2,27-12-2022,18-02-2023,37, $130.85 , $65.42 ,6,11.67,99%,38,0.09,398
4970,49,Male,New Lynnstad,High,15-09-2022, $222.91 ,Smartwatch,4,22-02-2022,01-04-2022,358," $2,887.64 ", $721.91 ,8,57.38,6%,47,0.03,558
8861,54,Female,Port Rodney,High,24-12-2022, $186.11 ,Camera,3,19-02-2023,25-06-2023,-87," $1,309.05 ", $436.35 ,2,53,70%,14,0.03,108
7875,22,Male,Lake Markton,High,02-05-2023, $424.84 ,Laptop,2,25-10-2022,10-02-2023,130," $3,074.20 "," $1,537.10 ",10,12.4,96%,13,0.09,394
1600,54,Male,Sanderschester,Low,05-12-2022, $329.30 ,Headphones,3,23-01-2023,07-06-2023,-25," $4,070.56 "," $1,356.85 ",6,-3.5,30%,33,0.01,259
4779,56,Female,Edwinmouth,Medium,11-04-2023, $242.91 ,Laptop,2,12-09-2022,08-02-2023,-1," $3,432.52 "," $1,716.26 ",10,17.7,33%,2,0.01,59
7374,26,Male,South Jamesbury,Low,08-07-2022, $128.65 ,Camera,4,06-08-2021,10-05-2023,-86," $1,537.12 ", $384.28 ,6,92.33,8%,48,0.01,551
2643,59,Male,New Blake,Low,21-11-2022, $48.40 ,Headphones,4,06-03-2022,16-04-2022,426," $2,977.77 ", $744.44 ,10,33.8,24%,50,0.01,572
3836,39,Male,Alyssaton,Low,18-12-2022, $313.31 ,Camera,4,16-11-2021,09-03-2022,396," $4,196.60 "," $1,049.15 ",10,43.9,7%,22,0.05,247
3312,42,Female,Michaelview,High,21-05-2023, $349.15 ,Smartwatch,2,24-04-2023,05-05-2023,-15," $4,755.96 "," $2,377.98 ",8,2,11%,48,0.06,122
8956,34,Female,Port Michaelshire,Medium,13-09-2022, $140.28 ,Tablet,5,07-09-2021,07-12-2022,196, $603.52 , $120.70 ,8,60.25,48%,39,0.03,128
8884,24,Male,Barbarafort,High,07-05-2023, $98.70 ,Tablet,1,17-05-2023,29-05-2023,-114," $2,313.25 "," $2,313.25 ",7,0.29,3%,9,0.03,444
4153,57,Male,West Corystad,Medium,27-12-2022, $279.66 ,Laptop,1,21-06-2022,14-09-2022,262," $1,979.41 "," $1,979.41 ",2,157,5%,17,0.06,568
1033,43,Male,Lake Kristinfurt,High,01-09-2022, $33.25 ,Smartphone,2,02-07-2021,30-07-2022,310," $3,813.23 "," $1,906.62 ",10,63.7,89%,46,0.09,249
8830,64,Female,North Kaitlinshire,Medium,31-12-2022, $323.89 ,Smartphone,5,02-06-2022,03-11-2022,189, $100.29 , $20.06 ,2,113.5,11%,13,0.08,218
3487,32,Female,West Heather,High,08-09-2022, $197.65 ,Camera,3,13-07-2021,27-05-2023,-59," $1,074.25 ", $358.08 ,5,139.2,33%,44,0.09,560
7660,50,Male,South Henrystad,Medium,08-02-2023, $394.47 ,Smartwatch,2,06-12-2022,08-03-2023,80," $4,174.39 "," $2,087.20 ",9,18.89,12%,1,0.07,66
6414,60,Male,North Johnport,High,11-05-2023, $39.93 ,Tablet,2,23-11-2022,05-04-2023,-9," $4,927.96 "," $2,463.98 ",6,15.5,78%,17,0.01,600
6008,34,Female,Melanieburgh,Medium,03-06-2023, $322.29 ,Headphones,3,14-11-2022,21-05-2023,-60, $785.00 , $261.67 ,4,26.75,96%,4,0.09,183
6040,25,Female,Fullerburgh,High,21-02-2023, $46.42 ,Camera,1,09-02-2022,09-03-2022,471," $3,399.50 "," $3,399.50 ",10,45.5,57%,35,0.04,469
1824,45,Female,New Danielborough,Medium,17-11-2022, $61.42 ,Headphones,5,19-11-2021,01-03-2023,80," $2,005.26 ", $401.05 ,1,432,99%,37,0.06,585
9521,54,Male,Mullinsmouth,Low,12-10-2022, $201.56 ,Laptop,4,30-07-2022,01-11-2022,186," $3,073.45 ", $768.36 ,4,60.5,68%,30,0.06,245
1997,65,Male,North Michaelchester,High,01-12-2022, $38.26 ,Tablet,5,17-11-2021,15-06-2022,336," $2,279.10 ", $455.82 ,9,61.67,89%,13,0.02,148
6686,54,Male,Stevenland,High,16-08-2022, $455.51 ,Tablet,4,12-08-2021,13-08-2022,212," $1,194.87 ", $298.72 ,2,319,93%,17,0.08,421
8805,27,Male,Caitlynbury,Low,08-04-2023, $290.47 ,Smartphone,3,11-06-2022,06-05-2023,-44," $4,623.15 "," $1,541.05 ",3,121.67,65%,6,0.02,136
7409,26,Female,Wardfort,Low,05-04-2023, $474.95 ,Headphones,2,01-01-2022,07-01-2022,454," $1,867.18 ", $933.59 ,6,63.83,93%,24,0.03,454
